function,timestamp,total,setup,initialization,execution
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T14:54:57.364Z,203.0,192.0,1.0,10.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T14:31:39.829Z,279.0,256.0,5.0,18.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T14:08:02.491Z,207.0,205.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T14:53:29.602Z,228.0,224.0,2.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T14:29:04.622Z,263.0,251.0,2.0,10.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T14:21:25.502Z,263.0,260.0,2.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T14:00:58.658Z,444.0,423.0,1.0,20.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T14:48:17.666Z,275.0,258.0,1.0,16.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T14:11:16.156Z,253.0,250.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T14:57:41.780Z,246.0,242.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T14:23:15.137Z,440.0,420.0,0.0,20.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T14:34:12.285Z,247.0,243.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T14:45:36.146Z,253.0,249.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T14:03:23.836Z,221.0,214.0,2.0,5.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T14:35:28.856Z,260.0,241.0,1.0,18.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T14:59:00.768Z,264.0,249.0,1.0,14.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T14:25:55.041Z,279.0,264.0,1.0,14.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T14:19:38.880Z,240.0,237.0,2.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T14:30:28.040Z,227.0,225.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T14:08:52.131Z,239.0,232.0,2.0,5.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T14:56:04.763Z,249.0,239.0,1.0,9.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T14:05:18.359Z,196.0,183.0,1.0,12.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T14:44:11.326Z,256.0,236.0,2.0,18.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T14:49:34.172Z,251.0,246.0,2.0,3.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T14:40:53.177Z,183.0,179.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T13:28:55.893Z,220.0,216.0,2.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T13:49:35.835Z,211.0,209.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T13:19:06.094Z,279.0,274.0,2.0,3.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T13:20:12.514Z,246.0,240.0,2.0,4.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T13:16:05.114Z,246.0,241.0,2.0,3.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T13:12:29.575Z,450.0,447.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T13:34:16.957Z,272.0,267.0,2.0,3.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T13:40:35.813Z,259.0,249.0,1.0,9.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T13:24:24.275Z,238.0,230.0,2.0,6.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T13:57:01.397Z,249.0,235.0,2.0,12.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T13:10:39.840Z,245.0,242.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T13:14:40.852Z,252.0,236.0,1.0,15.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T13:50:16.535Z,197.0,184.0,1.0,12.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T13:53:24.007Z,180.0,178.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T13:38:42.115Z,201.0,198.0,2.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T13:37:42.202Z,243.0,240.0,2.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T13:22:40.144Z,238.0,235.0,2.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T13:31:46.817Z,244.0,241.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T13:13:52.565Z,242.0,238.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T13:21:29.873Z,453.0,450.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T13:47:00.669Z,212.0,208.0,2.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T13:35:50.871Z,273.0,256.0,2.0,15.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T13:55:53.816Z,266.0,243.0,5.0,18.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T13:47:53.018Z,276.0,270.0,5.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T13:26:09.150Z,190.0,187.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T13:45:27.917Z,240.0,235.0,2.0,3.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T13:27:04.791Z,242.0,238.0,2.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T13:32:45.463Z,234.0,230.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T13:30:17.863Z,239.0,237.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T13:17:15.839Z,180.0,176.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T13:54:56.148Z,186.0,183.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T13:42:43.726Z,235.0,233.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T13:44:19.276Z,228.0,208.0,2.0,18.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T13:41:23.070Z,242.0,239.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T13:51:43.138Z,253.0,249.0,2.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T11:14:46.616Z,251.0,235.0,1.0,15.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T11:53:07.091Z,238.0,234.0,2.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T11:05:16.021Z,479.0,476.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T12:03:02.277Z,234.0,222.0,2.0,10.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T12:01:26.565Z,206.0,203.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T11:27:23.075Z,260.0,257.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T11:04:20.165Z,187.0,183.0,2.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T11:57:20.074Z,424.0,418.0,0.0,6.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T11:06:55.072Z,222.0,218.0,2.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T11:58:43.423Z,242.0,226.0,2.0,14.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T11:31:32.628Z,447.0,426.0,0.0,21.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T11:13:47.647Z,188.0,186.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T11:59:43.873Z,233.0,231.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T11:46:26.203Z,276.0,262.0,1.0,13.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T11:15:58.727Z,250.0,239.0,1.0,10.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T11:34:42.041Z,206.0,201.0,4.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T11:41:44.619Z,260.0,256.0,2.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T11:10:41.904Z,279.0,276.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T11:52:20.213Z,231.0,223.0,2.0,6.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T11:12:35.945Z,191.0,184.0,2.0,5.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T11:08:19.068Z,183.0,181.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T11:22:14.980Z,251.0,241.0,1.0,9.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T11:38:26.683Z,247.0,244.0,2.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T11:30:37.987Z,251.0,248.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T11:50:21.947Z,288.0,283.0,2.0,3.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T11:26:07.003Z,472.0,468.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T11:22:58.969Z,243.0,218.0,6.0,19.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T11:56:25.862Z,244.0,228.0,1.0,15.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T11:09:41.960Z,246.0,235.0,2.0,9.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T11:24:44.646Z,197.0,189.0,2.0,6.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T11:48:35.038Z,435.0,419.0,1.0,15.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T11:47:52.025Z,264.0,248.0,2.0,14.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T11:20:39.646Z,222.0,214.0,1.0,7.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T11:02:50.238Z,252.0,238.0,2.0,12.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T11:43:02.978Z,190.0,184.0,1.0,5.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T11:40:02.100Z,250.0,241.0,1.0,8.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T11:35:39.490Z,191.0,188.0,2.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T11:44:38.164Z,232.0,228.0,2.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T11:17:31.119Z,197.0,184.0,1.0,12.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T11:36:59.046Z,268.0,253.0,2.0,13.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T11:00:10.136Z,472.0,451.0,1.0,20.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T11:32:57.009Z,242.0,234.0,1.0,7.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T11:54:36.071Z,447.0,444.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T11:29:13.077Z,266.0,257.0,1.0,8.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T11:19:02.851Z,234.0,232.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T10:55:19.020Z,253.0,238.0,2.0,13.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T10:37:20.469Z,248.0,243.0,2.0,3.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T10:13:53.144Z,243.0,239.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T10:42:56.956Z,200.0,180.0,2.0,18.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T10:17:08.841Z,261.0,258.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T10:35:19.050Z,256.0,241.0,2.0,13.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T10:27:18.439Z,211.0,207.0,2.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T10:08:04.383Z,233.0,231.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T10:58:24.182Z,215.0,213.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T10:24:17.447Z,257.0,244.0,1.0,12.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T10:21:54.856Z,266.0,254.0,2.0,10.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T10:26:16.705Z,235.0,233.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T10:34:09.551Z,203.0,200.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T10:38:14.029Z,472.0,469.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T10:04:55.859Z,236.0,233.0,2.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T10:15:23.120Z,236.0,226.0,1.0,9.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T10:03:41.688Z,526.0,522.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T10:18:26.484Z,269.0,267.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T10:31:04.557Z,200.0,197.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T10:45:32.372Z,237.0,223.0,1.0,13.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T10:53:51.353Z,205.0,191.0,1.0,13.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T10:11:59.341Z,204.0,200.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T10:52:29.816Z,206.0,188.0,1.0,17.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T10:19:12.133Z,259.0,256.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T10:48:41.571Z,270.0,255.0,2.0,13.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T10:44:02.652Z,200.0,191.0,1.0,8.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T10:28:37.987Z,237.0,234.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T10:56:44.824Z,288.0,267.0,1.0,20.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T10:10:44.336Z,239.0,227.0,2.0,10.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T10:20:40.079Z,243.0,239.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T10:09:32.034Z,253.0,251.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T10:33:13.722Z,234.0,232.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T10:41:16.221Z,215.0,213.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T10:02:37.818Z,260.0,254.0,2.0,4.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T10:01:27.274Z,187.0,184.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T10:06:31.121Z,229.0,225.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T09:58:06.455Z,270.0,246.0,6.0,18.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T10:29:52.906Z,263.0,261.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T10:39:46.062Z,205.0,202.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T10:23:11.985Z,259.0,247.0,2.0,10.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T09:56:45.962Z,250.0,247.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T09:59:28.113Z,299.0,295.0,2.0,2.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T09:48:20.246Z,280.0,265.0,1.0,14.0
aws-coldstart-nodejs6-dev-memory-256,2019-03-08T09:47:19.895Z,173.0,170.0,1.0,2.0
